Saint ID,Saint,Primary Museum Section,Alternative Museum Sections,Museum Section Tier,Museum Section Confidence,Museum Section Rationale,Museum Section Internal Placement Note,Family ID,Curatorial Family,Family Size,Spiritual regions,Sampradaya,Normalized places
recjnNy9xe9WCWK27,"Sri Bhaiju Baba of Baiju Baba Ashram, Ahraura, Mirzapur ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Mirzapur, Uttar Pradesh, India"
rec5R2rIVB6cYMOxN,"Sri Bhakti Prajnan Keshava Maharaj (Keshav Goswami) of Siliguri, Gavdya Math (Varanasi?)- Same as 22A Bhakti Prajnana Keshav Goswami of Mathura!!!",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,"Kashi Region
North Bengal",(No Sampradaya),"Varanasi, Uttar Pradesh, India
Siliguri, West Bengal, India"
receW8iWLJ2gHXjhH,"Sri Bholanand Thirth Maharaj of Kaamroop Math, Dashashwamedh Ghat, Varanasi ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,Shankaracharya Sampradaya,"Varanasi, Uttar Pradesh, India"
reck4n3ybEgOZrda8,"Sri Dandi Swami Vimalanand Saraswati of Rajguru Math, Shivala Ghat, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recKpHZ5crAQ75k9u,"Sri Galeshwar Baba of Devghat, Prayagraj, Uttar Pradesh",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
reczI35ZixTdWd5dn,"Sri Gambhir Saheb of Chakia, Varanasi, Uttar Pradesh",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recnbqA3zuNxBledV,"Sri Ganeshanand Ji Maharaj of Sitakund, Vindyanchal, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
rec4z0V5SP8OslEKt,Sri Ganga Vishnu Gadadhar Ramanuj Sri Vaishnava Das ji of Sri Ganga Vishnu Bhagat Sri Tridandi ,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
reca7RpSgAUtWn0Cu,"Sri Garib Dasji of Tapovan Ashram, Varanasi ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
rec4elXmBtM7Xh3sw,"Sri Girinari Baba of Arail, Naini, Prayagraj",Kashi & Ascetic Lineages,Needs Research,Secondary,Medium,Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Family FAM-048 is present but not mapped to a stronger section override; review family tree if this placement feels off.,FAM-048,,2,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
rec8Vmk82zGSrN9Y0,"Sri Gopal Swami of Arail, Naini, Prayagraj",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
recP1C56Ur18MUFSK,"Sri Hanuman Baba of Vindyachal, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
rec7U3YIlw7q8NMXB,"Sri Haridas Maharaj of Bengali Tola, Varanasi ",Kashi & Ascetic Lineages,"Bengal Shakta, Baul & Modern Saints",Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recknnNAOowSm5f8X,"Sri Jayendra Puri Maharaj of Govinda Math, Varanasi ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,Shankaracharya´s Puri subdivision,"Varanasi, Uttar Pradesh, India"
recC0oKB2f76zegjq,"Sri Junglee Baba of Jhunsi, Prayagraj ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
recFjOKA1n0Y5WVXO,"Sri Kaccha Baba of Jalupur Village, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recl99TDT7miY1vPY,"Sri Kala Baba of Chatnang, Jhunsi, Prayagraj",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Chhatnag, Prayagraj, Uttar Pradesh, India"
recMkri0Pg9WpbRBU,Sri Kalikanand Ji of Varanasi  or Sri Sachinandan Giri Maharaj of Varanasi ,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,Shankaracharya Sampradaya,"Varanasi, Uttar Pradesh, India"
rec4UT17Zqtyf7BJa,"Sri Kamariya Baba of Ahraura, Mirzapur ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Mirzapur, Uttar Pradesh, India"
recvtOnjrKi1jjNYb,"Sri Kashipeethadeshwar Jagatguru Swami Ramanuja Acharya Maharaj of Kashi Peeth, MahaBhagavath Mahavidyalay, Assi Varanasi (near Puskar kund inside)",Kashi & Ascetic Lineages,Sri Vaishnava & South Indian Vaishnava Traditions,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recQnJiLpdWx5oj2e,"Sri Khappar Baba of Ahraura, Mirzapur, U.P. ",Kashi & Ascetic Lineages,Needs Research,Secondary,Medium,Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Family FAM-057 is present but not mapped to a stronger section override; review family tree if this placement feels off.,FAM-057,,2,Kashi Region,(No Sampradaya),"Mirzapur, Uttar Pradesh, India"
recTcPmu6s5tWOBVh,Sri Mata Annapurna of Varanasi,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recfbzF4hNLGB8nEc,"Sri Moni Babaji of Satuwa Ashram, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recx5ElFhvJ8JYJpx,Sri Narayan Baba of Delhi,Kashi & Ascetic Lineages,Needs Research,Featured,High,"No strong family, sampradaya, or spiritual-region section could be inferred. Explicit archivalist featured saint override: Sri Narayan Baba from Delhi; placed in the broader North Indian ascetic section pending stronger family data. Section also overridden to Kashi & Ascetic Lineages. Tier proposed as Featured because the record appears to anchor or lead a family cluster.",Explicit archivalist featured saint override: Sri Narayan Baba from Delhi; placed in the broader North Indian ascetic section pending stronger family data.,,,,Delhi General,(No Sampradaya),"Delhi, India"
recc1DLNrLwcKii7R,Sri Nirmal Narayana Maharaj of Teliarganj,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Teliarganj, Uttar Pradesh, India"
recFLxknJy14HMimh,"Sri Pancha Tirth Vedanta Saraswati Sri 108 Ganga Mataji of Sri Ananda Devi Matri Ashram, Shivala, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recgIR0FiVPOVHklM,"Sri Phalhari Baba of Arail, Naini, Prayagraj",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
recdlzOyWmZhjaGkS,"Sri Piparahawa Baba of Jhunsi, Prayagraj ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
recAPHaGSjaQuPeIg,"Sri Pujyapad Avdhoot Bhagwan Ram ji of Rajghat, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recvcm48QPs4bCdA6,Sri Ramanugraha Shastri ji of Varanasi,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
reckVqfkJ20Y7yOHa,"Sri Ramratan Das of Arail, Naini, Prayagraj ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
recWO9W36FOMPA4fV,"Sri Sachcha Baba of Arail, Naini, Prayagraj",Kashi & Ascetic Lineages,Needs Research,Secondary,Medium,Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Family FAM-048 is present but not mapped to a stronger section override; review family tree if this placement feels off.,FAM-048,,2,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
rec0yLOQYHKiqOIBr,"Sri Sada Phaldeo Baba of Chatnang, Jhunsi, Prayaraj",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
rec6sKvYqzDrQkqNx,"Sri Sahajanand Saraswati of Rajguru Math, Shivala ghat, Varanasi ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
rec2QU4toeh0eFakF,"Sri Santosh Das Maharaj of Varanasi (Puskar Kund, Assi ghat)",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,Shaivaits,"Varanasi, Uttar Pradesh, India"
rectn6RozXvAQaqrc,"Sri Satchitanand ji Maharaj of Sarai Mohana, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recsM5RqQexMiagOH,Sri Satuwa Baba of Varanasi ,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recAcyV6Fcbao43j0,"Sri Shrimati Kalyani Vishwaas of Sri Sri Shyam Sundar Gaudya Math, Siliguri, Varanasi?",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,"North Bengal
Kashi Region",(No Sampradaya),"Siliguri, West Bengal, India
Varanasi, Uttar Pradesh, India"
recbmZZEbqaWjErRx,Sri Siddhi Mata of Kashi,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recFn1iqXJiQoRQqn,"Sri Sivananda Baba of Varanasi (Block nr 20/4 Kabir Nagar, Kavir Upvan, Varanasi)",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recxWY7xOjsVCCA4M,"Sri Sri 1008 Nirmal Narayana Maharaj of Sri Narayani Ashram, Teliarganj",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Teliarganj, Uttar Pradesh, India"
recDOshWXpf1JWm9N,"Sri Sri 1008 Shri Dandi Swami Nirwas Ji Maharaj of Niwas Shankar Math Shri Krishna Ashram, Machlibandhar, Varanasi",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recmGNszSfNafqLQY,Sri Sri 108 Baba Kankar Das of Prayagraj,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
rec3A21j0eMsyEC7e,Sri Sri 108 Parampujya Mahant Sri Lakshman Das ji Maharaj of Prayagraj,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
recBtdNYpXiIqKEvp,Sri Sri 108 Parampujya Mahant Sri Lakshman Dasji Maharaj of Prayagraj ,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
recbJ7PiGIsL2cUP7,"Sri Sri 108 Shoba Mataji of Sant Ashram, Varanasi ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recenl7PVmCDcUlyS,Sri Sri 108 Swami Bhagavat Dasji of Varanasi ,Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Kashi Region,(No Sampradaya),"Varanasi, Uttar Pradesh, India"
recaFd1XUPhjbEfZn,"Sri Sri Damodar Das ji Maharaj of Ram Janaki Mandir, Prayagraj ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Prayagraj, Uttar Pradesh, India"
rece4KEIawC0e52Hn,"Sri Sri Satya Gopal ji of Allerganj, Allahabad ",Kashi & Ascetic Lineages,Needs Research,Tertiary,Medium,"Spiritual region maps to Kashi & Ascetic Lineages. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Prayag Region,(No Sampradaya),"Aliganj, Prayagraj, Uttar Pradesh, India"
